-6.085372739278335885e+00 8.361368235998389409e+00
-6.084409130981579317e+00 9.367098062336783215e+00
-6.082071049215763026e+00 1.442401419749278269e+01
-6.081881341973662813e+00 1.698209377910055906e+01
-6.081624161282044305e+00 8.602558823019997192e+00
-6.080141047970205825e+00 2.135440626097350858e+01
-6.080065375272053707e+00 1.446710121953604045e+01
-6.079946324897664844e+00 2.310021309789416222e+01
-6.079662987886814918e+00 3.540467681671554345e+01
-6.078661384318361449e+00 3.849992576270432920e+01
-6.078587300045674269e+00 2.777829609262028399e+01
-6.078406941121812679e+00 1.268213374753129941e+01
-6.077544721948685336e+00 1.572928397692376379e+01
-6.077276871804959235e+00 1.033941385984615380e+01
-6.077004838599953551e+00 1.613891727330375758e+01
-6.076805523849399648e+00 2.146939402048730017e+01
-6.076579992178172240e+00 2.848290305335059003e+01
-6.076318354122878240e+00 3.441114120245433838e+01
-6.076196827288554481e+00 1.530731933780652376e+01
-6.075592596998296457e+00 1.481908853206982535e+01
-6.074886403235805865e+00 3.274546722579004410e+01
-6.074568828160185063e+00 2.930213744415716803e+01
-6.074356818683154913e+00 2.431964885362000928e+01
-6.074335406143339888e+00 1.634933467618046166e+01
-6.074196483844677807e+00 1.141253075012925144e+01
-6.073301430869590511e+00 2.757063056869768758e+01
-6.072890966653393896e+00 5.778503229289614751e+01
-6.072810442158104394e+00 6.061770429892095535e+01
-6.072752092673302293e+00 3.640317915862964782e+01
-6.072555863210783222e+00 5.917206656128828968e+01
-6.072354508613249990e+00 2.033524782245685003e+01
-6.071920925665569513e+00 3.482762918639722471e+01
-6.071653636330379911e+00 1.174159934592705135e+01
-6.071437723431064803e+00 3.652398086414867606e+01
-6.071023507264473373e+00 3.560336324845437161e+01
-6.070682247864946923e+00 4.209692830614475412e+01
-6.070619867099400935e+00 2.846285617780490895e+01
-6.070592189341856404e+00 3.732760347781146493e+01
-6.070165372414446203e+00 2.052179511766761877e+01
-6.069910666261414178e+00 3.191763896614291340e+01
-6.069678314821477016e+00 3.524469383801064026e+01
-6.069612319375825571e+00 3.657118242127624796e+01
-6.069426033023447964e+00 4.738955193218331630e+01
-6.069261770318845173e+00 3.342095464765451140e+01
-6.069134899398907379e+00 3.994683473767996418e+01
-6.069084479782612007e+00 3.453409621107839911e+01
-6.068913936836937140e+00 4.333974012219511707e+01
-6.068800451494229087e+00 4.044018607131211951e+01
-6.068773012307801196e+00 4.808003910276497095e+01
-6.068627047250271467e+00 5.178668876743414984e+01
-6.068564606367179870e+00 5.083983067413225143e+01
-6.068339985080823951e+00 6.893442022393367097e+01
-6.068188394980531974e+00 7.332448244447284935e+01
-6.068140552683474631e+00 4.979312251630059905e+01
-6.067974306804065243e+00 3.076245447423338675e+01
-6.067769591064183565e+00 3.643082954534983742e+01
-6.067460569239824686e+00 4.157392380733131176e+01
-6.067408281416172500e+00 4.663116947354482278e+01
-6.067107918694262025e+00 5.603713448758180249e+01
-6.067012216655254697e+00 3.221942031193549383e+01
-6.066886912641667351e+00 3.761488720485991877e+01
-6.066417616603117402e+00 5.159738976764847251e+01
-6.066221612918542228e+00 4.234381946203497904e+01
-6.066115114291882549e+00 5.533213693108098141e+01
-6.065930288392014980e+00 5.095751698796447471e+01
-6.065837032624986414e+00 7.938627006288733412e+01
-6.065765996171312402e+00 6.659017735887819356e+01
-6.065571656322612526e+00 3.878485410077048101e+01
-6.065245148880745063e+00 4.597343141838577196e+01
-6.065223324832063057e+00 3.009974541608517740e+01
-6.065042564954285176e+00 4.553252898167661300e+01
-6.064843276729984467e+00 4.736780274712599237e+01
-6.064658384884845432e+00 1.734184596399157030e+01
-6.064495524795318282e+00 5.968445685522134880e+01
-6.064326935695467213e+00 4.103478337233286766e+01
-6.064318621070587945e+00 3.511388772577088702e+01
-6.064097653296594892e+00 4.293664823648389017e+01
-6.063951014776506554e+00 6.261497663122616331e+01
-6.063659304766542135e+00 4.526957836423517989e+01
-6.063538406396888902e+00 3.432987744640267636e+01
-6.063468078339511180e+00 6.550724699244965166e+01
-6.063429370191737888e+00 5.284043070413821397e+01
-6.063371812969186259e+00 3.857023019701606614e+01
-6.063342246472847030e+00 7.602939234374231603e+01
-6.063153795644056210e+00 5.471990198611241141e+01
-6.062858909814598185e+00 4.386741820742200559e+01
-6.062827049576565486e+00 5.319542412666166342e+01
-6.062379986138155097e+00 3.705933657256704095e+01
-6.062329039965076660e+00 3.328410927774022809e+01
