3.631273823824550551e+00 2.146475638951826781e+01
3.633728486041769568e+00 3.113402424572417004e+01
3.634861839191452226e+00 3.490371443016410780e+01
3.635854529094098897e+00 3.384021089983053088e+01
3.636985813201310869e+00 3.675678786631670647e+01
3.637387417264624112e+00 4.062926375648505228e+01
3.637790967796804331e+00 4.366089620497372437e+01
3.638289836013483214e+00 4.747237182273104850e+01
3.639114891270338603e+00 5.204584245331066938e+01
3.639808125876617950e+00 4.272738033502720612e+01
3.640164467383462110e+00 5.600177517308582509e+01
3.640707006113503397e+00 4.012963762838155191e+01
3.640910702363037377e+00 4.766090752374693551e+01
3.641472144676891176e+00 4.313891802274770271e+01
3.641995453761097679e+00 5.097718366701562331e+01
3.642698909839013233e+00 5.670533725365299205e+01
3.643028843550884854e+00 3.849199861200839479e+01
3.643099328044590912e+00 4.417129939680035022e+01
3.643644301106546468e+00 4.826487355901229392e+01
3.643995524702555944e+00 5.015603832328962852e+01
3.644357061364839279e+00 4.514264186266316869e+01
3.644639506958212483e+00 4.116213882830696491e+01
3.645318057877581897e+00 5.588830467030077642e+01
3.645510222828096669e+00 4.232511420729809970e+01
3.645644938942191882e+00 4.443971476976771129e+01
3.646604831233625443e+00 5.242573349858999165e+01
3.646694134437814760e+00 4.697224735466020462e+01
3.646795841866903753e+00 4.721956728874826581e+01
3.647003107374284347e+00 5.393527164173607247e+01
3.647680476636382618e+00 5.485688910537132301e+01
3.648019461706622835e+00 5.513900891033633656e+01
3.648222986629073183e+00 4.835316558218764982e+01
3.648429652657623645e+00 4.189762848203184831e+01
3.648834451852131622e+00 5.087630118059962570e+01
3.649193440992750670e+00 5.057808771754003629e+01
3.649403894340938148e+00 3.964450344675501725e+01
3.649594527264821142e+00 4.886529326879631441e+01
3.649795609840226440e+00 5.603242642152689967e+01
3.650170569095206652e+00 3.872939714672124722e+01
3.650270514535889355e+00 5.977719115946359096e+01
3.650420759538713700e+00 4.188554574866743252e+01
3.650786792381005785e+00 4.628365383277109402e+01
3.651000474389844541e+00 4.790428047040249027e+01
3.651161100865225162e+00 5.016393589462416003e+01
3.651487005358352356e+00 4.064729188730829179e+01
3.651586494625939761e+00 5.856306646864844367e+01
3.652064619173049920e+00 4.393629980354959486e+01
3.652195679376387005e+00 4.607803876321829506e+01
3.652313809811115419e+00 5.335579740797572157e+01
3.652581612782041631e+00 3.969646565795687110e+01
3.652840921110046324e+00 3.711427497054194902e+01
3.652934027095815495e+00 5.123979205635696133e+01
3.653168464898397527e+00 4.378635327112159104e+01
3.653358481232976462e+00 4.449649517183645031e+01
3.653624817239498057e+00 5.028037166524043045e+01
3.653669870984113111e+00 5.461102334220989007e+01
3.653914501740921583e+00 4.352875446418131844e+01
3.654168344552468639e+00 4.266742892653047647e+01
3.654349254488369780e+00 3.611275346399165187e+01
3.654527782747155396e+00 4.402316420517664142e+01
3.654733564810554114e+00 4.863408120275219915e+01
3.654879387761023501e+00 5.168480619571420931e+01
3.655220009308844276e+00 4.889028605745222222e+01
3.655316716927865084e+00 5.048557144733788959e+01
3.655458883556414573e+00 5.228131414880916594e+01
3.655742360667430191e+00 4.735713673790365874e+01
3.655749644214630223e+00 4.241642259435866436e+01
3.655825210086327104e+00 4.970785540771845490e+01
3.655991280669671717e+00 4.002093702506220296e+01
3.656128208821154857e+00 4.379081602178209209e+01
3.656496677006970675e+00 4.092818577061881058e+01
3.656767966437092898e+00 5.262438564083795711e+01
3.656802149558907367e+00 4.464553263768016222e+01
3.657040947913611895e+00 4.647587962590190358e+01
3.657220605604027064e+00 5.059923109775024130e+01
3.657387778428804026e+00 4.702865801182832683e+01
3.657478217462019732e+00 5.324956484198828832e+01
3.657714287321497615e+00 4.559042090431140082e+01
3.657871809073584224e+00 4.141226569297933935e+01
3.657950934530773690e+00 5.435796329302072394e+01
3.658143994861843051e+00 5.196031205779946305e+01
3.658261492991526254e+00 6.389438975970939794e+01
3.658566533232429308e+00 4.270346599252067676e+01
3.658604581031109415e+00 4.518284196802471797e+01
3.658643697277490947e+00 4.992870575697578772e+01
3.658950034637116211e+00 4.870854683752848047e+01
3.658994958359997884e+00 6.349876244466339159e+01
3.659148952452522252e+00 4.853931463315390005e+01
3.659395597392418154e+00 4.278702566415006459e+01
3.659492172224612094e+00 4.302435616411869290e+01
3.659818624684131994e+00 5.263387690620999848e+01
3.659910751294715769e+00 4.372210046589048460e+01
3.660056043203831155e+00 4.593297464096303884e+01
3.660092636955472045e+00 4.367691678259706833e+01
3.660375319168702735e+00 4.628465545149433780e+01
3.660619352493508671e+00 4.041949625273255009e+01
3.660662043781497399e+00 4.424052480319097214e+01
3.660810513041576009e+00 4.483606860333928523e+01
3.660838961527583812e+00 3.950409526685383810e+01
3.660941466169102210e+00 5.336902794006360295e+01
3.661169161761803181e+00 4.691061280033637360e+01
3.661296828443719509e+00 4.548263294849280669e+01
3.661390466977534341e+00 5.786281453653722195e+01
3.661608831903450323e+00 5.332939481710843665e+01
3.661800665384304043e+00 5.577549940152818664e+01
3.661944163434432298e+00 5.230433027204855989e+01
3.662076519215912374e+00 5.633852179138214922e+01
3.662232032331248277e+00 5.828138450793918679e+01
3.662375329868968077e+00 3.981723789888052067e+01
3.662460498419410904e+00 5.523829464489782026e+01
3.662475396751144974e+00 5.275839752802399119e+01
3.662751730235502823e+00 4.770494393420393209e+01
3.662843533496879189e+00 4.935870911798468086e+01
3.662989397403042080e+00 4.622794988210516465e+01
3.663084013627347701e+00 4.946895082312069292e+01
3.663174699631829512e+00 5.042242197685825289e+01
3.663466162490301770e+00 4.927556543602027972e+01
3.663512384783115472e+00 4.547046111277082048e+01
3.663703961068317749e+00 5.123519491552868033e+01
3.663820098733983510e+00 6.147982158944550690e+01
3.664108131456158546e+00 6.178512469458707557e+01
3.664349000403003043e+00 5.243412806254642788e+01
3.664427698587160442e+00 4.766735533816189729e+01
3.664484720254610028e+00 5.784447151910487150e+01
3.664573355518317310e+00 5.163759820430376379e+01
3.664672972752495816e+00 5.971271037164589757e+01
3.664899532134679117e+00 5.967359073822438376e+01
3.664995538812906961e+00 4.720862194637292220e+01
3.665083056745488843e+00 4.933906940961088594e+01
3.665330022709703428e+00 4.652492713295004023e+01
3.665521992446801214e+00 4.742382673930805481e+01
3.665584775317480837e+00 4.804559732610108824e+01
3.665679043096801593e+00 6.053532834643822724e+01
3.665971973144302787e+00 4.483742395463445973e+01
3.666080572607620880e+00 5.370496532880049045e+01
3.666229679978245670e+00 5.564284151261293232e+01
3.666352554286565368e+00 4.433970192674181021e+01
3.666413072873118129e+00 5.253207104887702883e+01
3.666563661412508335e+00 5.128315260067953574e+01
3.666628728237306234e+00 5.260034845440851115e+01
3.666918473724443128e+00 5.281293340262011782e+01
3.666972038051697691e+00 5.725255359732124560e+01
3.667064612595639872e+00 5.106156769529004436e+01
3.667274491138202919e+00 5.575572637232976803e+01
